Data;Czas;Ćwiczenie;Seria;Powt.;Uwaga;
04.06.20;18:37:35;Nożyce (leżąc);2;52;
04.06.20;18:38:54;Nożyce (leżąc);3;40;
04.06.20;18:40:42;Nożyce (leżąc);4;40;
04.06.20;18:42:27;Nożyce (leżąc);5;30;
06.06.20;10:25:26;Dotykanie pięt (leżąc);1;70;
06.06.20;10:26:21;Dotykanie pięt (leżąc);2;66;
06.06.20;10:28:12;Dotykanie pięt (leżąc);3;66;
06.06.20;10:32:13;Dotykanie pięt (leżąc);4;66;
06.06.20;10:34:05;Dotykanie pięt (leżąc);5;66;
07.06.20;09:11:17;Unoszenie nóg (leżąc);1;17;
07.06.20;09:13:11;Unoszenie nóg (leżąc);2;16;
07.06.20;09:14:36;Unoszenie nóg (leżąc);3;16;
07.06.20;09:16:02;Unoszenie nóg (leżąc);4;15;
07.06.20;09:17:17;Unoszenie nóg (leżąc);5;15;
07.06.20;09:26:33;Scyzoryki (leżąc) V-Ups;1;10;
07.06.20;09:29:58;Scyzoryki (leżąc) V-Ups;2;10;
07.06.20;09:31:23;Scyzoryki (leżąc) V-Ups;3;11;
07.06.20;09:33:12;Scyzoryki (leżąc) V-Ups;4;10;
07.06.20;09:35:39;Scyzoryki (leżąc) V-Ups;5;10;
